,Data,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2740,2017-07-21 16:00:00,51.74,23.28,4150.36,511.31,400.4,10.04,1.7,300.01,300.15,300.02,299.96,299.95,299.87,299.55,400.26,400.57,400.22,495.57,493.73,510.05,496.56,65.77,2.12
2741,2017-07-21 17:00:00,51.74,23.28,1802.63,457.88,399.87,10.28,1.66,299.71,300.16,299.92,299.9,299.92,299.88,299.86,399.84,400.46,400.27,500.17,501.98,500.35,500.89,64.77,2.89
2742,2017-07-21 18:00:00,51.74,23.28,2234.58,397.85,399.7,10.17,1.57,299.88,300.22,299.94,300.0,299.74,299.82,300.04,399.47,400.28,400.06,500.87,500.44,500.98,499.89,65.41,2.25
2743,2017-07-21 19:00:00,51.74,23.28,3800.43,492.77,400.76,10.11,1.7,299.93,299.82,299.91,299.96,299.82,299.5,299.38,399.05,399.81,399.48,500.42,500.72,499.81,499.45,65.35,2.31
2744,2017-07-21 20:00:00,51.74,23.28,3254.28,565.14,399.27,10.12,1.71,300.01,300.29,299.91,299.99,299.74,299.88,300.03,399.75,399.39,399.13,500.08,500.11,500.96,500.28,65.89,1.24
2745,2017-07-21 21:00:00,51.74,23.28,1860.71,542.46,399.4,10.44,1.71,299.92,300.15,299.96,299.9,299.86,300.46,300.96,400.06,399.7,399.69,500.8,499.99,500.05,498.78,65.46,2.14
2746,2017-07-21 22:00:00,51.74,23.28,2969.54,488.13,400.78,10.09,1.66,299.93,299.95,299.97,299.88,300.02,299.96,299.85,400.19,400.04,399.26,498.72,499.94,500.28,500.17,66.31,1.25
2747,2017-07-21 23:00:00,51.74,23.28,3993.26,501.37,399.99,9.61,1.7,299.92,300.25,299.89,299.95,299.99,299.87,300.16,400.33,400.58,399.98,499.96,499.29,500.29,500.33,66.01,1.35
2748,2017-07-22 00:00:00,51.74,23.28,3950.92,474.24,399.47,10.0,1.71,299.98,300.11,299.92,299.87,299.95,299.82,299.76,399.99,400.63,399.81,501.75,503.27,498.48,501.95,64.94,1.81
2749,2017-07-22 01:00:00,50.75,24.01,4316.78,489.21,400.23,10.22,1.73,299.9,300.17,299.98,299.94,299.99,300.15,300.24,400.88,400.49,400.07,499.33,498.87,504.6,497.97,65.25,2.3
2750,2017-07-22 02:00:00,50.75,24.01,2814.17,430.57,398.71,10.46,1.69,299.89,300.05,299.88,299.94,299.75,299.73,300.75,399.63,399.88,399.76,500.57,500.51,499.51,498.9,66.11,1.5
2751,2017-07-22 03:00:00,50.75,24.01,3888.4,440.43,401.17,10.1,1.73,299.93,299.83,299.93,299.99,299.9,300.31,300.02,400.21,399.81,400.39,499.7,499.42,499.08,500.55,64.78,2.09
2752,2017-07-22 04:00:00,50.75,24.01,3907.84,403.84,399.34,9.84,1.7,299.96,299.66,299.99,299.88,299.54,300.14,300.15,399.22,399.78,399.62,499.89,500.72,500.84,499.83,65.25,2.09
2753,2017-07-22 05:00:00,50.75,24.01,4098.76,415.58,400.73,10.13,1.73,299.95,299.48,299.89,299.93,300.0,299.83,299.69,399.97,399.48,399.6,500.12,500.65,501.23,500.36,65.28,1.93
2754,2017-07-22 06:00:00,50.74,24.04,3969.51,403.23,399.44,10.2,1.7,299.96,297.76,299.91,299.89,299.77,299.19,299.8,400.01,400.85,399.35,499.76,500.21,501.13,499.7,65.96,1.67
2755,2017-07-22 07:00:00,47.41,27.74,2567.75,407.59,399.14,9.94,1.72,299.99,299.88,299.88,299.95,300.03,300.29,299.04,399.13,399.38,399.83,499.96,500.07,500.14,499.4,65.22,1.79
2756,2017-07-22 08:00:00,47.41,27.74,2013.1,394.53,400.06,9.37,1.7,300.11,299.86,299.88,300.03,300.06,300.86,300.26,399.67,399.28,399.3,500.26,499.68,499.51,499.9,64.97,2.11
2757,2017-07-22 09:00:00,47.41,27.74,3052.89,423.02,400.91,9.03,1.73,299.98,299.77,299.91,299.87,297.44,255.04,300.05,399.82,399.32,399.24,498.7,499.11,500.03,498.59,65.99,1.69
2758,2017-07-22 10:00:00,47.41,27.74,3450.09,458.36,400.08,9.22,1.71,299.59,299.68,299.88,299.75,297.24,249.67,299.93,400.03,399.89,399.82,499.72,499.41,500.07,499.33,63.99,3.47
2759,2017-07-22 11:00:00,47.41,27.74,2083.48,422.38,399.57,9.49,1.7,290.11,287.08,299.92,299.63,297.17,249.8,299.94,400.38,399.94,400.35,501.42,500.0,500.73,499.05,64.45,2.87
2760,2017-07-22 12:00:00,47.41,27.74,2006.62,431.4,401.92,9.47,1.65,251.43,250.17,257.48,299.51,297.1,250.89,268.8,400.72,403.69,410.71,500.62,500.04,503.68,500.6,64.36,2.86
2761,2017-07-22 13:00:00,47.41,27.74,2049.15,527.97,398.67,9.24,1.65,250.01,249.82,250.03,299.39,297.02,249.74,250.02,399.85,399.99,399.58,500.35,500.57,500.06,499.71,63.28,3.27
2762,2017-07-22 14:00:00,47.41,27.74,2413.2,537.49,400.96,9.11,1.68,250.22,250.16,250.11,299.26,296.95,249.9,250.17,402.27,416.64,426.73,499.99,501.02,501.67,499.05,64.16,3.22
2763,2017-07-22 15:00:00,47.47,27.65,3410.43,592.24,400.93,9.48,1.72,249.81,249.96,250.07,299.14,296.88,249.61,250.32,400.03,399.91,399.73,499.09,500.12,500.17,499.42,65.75,2.03
2764,2017-07-22 16:00:00,58.08,10.16,3155.44,599.43,402.25,9.81,1.7,250.06,250.29,250.05,299.02,296.8,250.41,250.77,400.56,400.01,399.51,497.16,496.27,500.56,497.72,65.21,2.16
2765,2017-07-22 17:00:00,58.08,10.16,3356.37,571.09,400.66,9.76,1.7,249.99,250.07,250.04,298.9,296.73,250.05,250.07,399.9,399.85,398.89,500.11,500.94,499.87,499.17,65.15,2.01
2766,2017-07-22 18:00:00,58.08,10.16,2984.53,546.81,398.93,9.65,1.71,250.05,250.0,250.0,298.78,296.66,250.23,250.15,400.0,399.87,399.97,499.92,498.78,500.03,499.44,64.58,2.14
2767,2017-07-22 19:00:00,58.08,10.16,2257.43,512.16,399.98,9.72,1.69,250.06,250.15,250.04,298.65,296.58,250.23,251.65,399.36,399.99,400.09,499.96,501.51,500.28,500.56,65.5,1.99
2768,2017-07-22 20:00:00,58.08,10.16,2307.85,505.18,399.89,9.58,1.7,250.03,250.14,250.02,298.53,296.51,250.43,250.11,398.68,399.57,399.95,499.28,499.94,500.26,498.58,64.89,2.2
2769,2017-07-22 21:00:00,58.08,10.16,3077.7,500.67,400.43,9.54,1.72,250.07,250.14,250.09,298.41,296.44,250.31,250.18,399.48,400.04,400.01,500.5,501.9,500.18,500.72,65.25,2.83
2770,2017-07-22 22:00:00,58.08,10.16,2549.64,452.5,398.92,9.55,1.7,250.03,250.38,250.05,298.29,296.36,250.12,249.82,400.0,400.22,399.14,499.52,499.86,499.95,498.39,65.81,1.45
2771,2017-07-22 23:00:00,58.08,10.16,2122.06,525.94,399.49,9.69,1.7,250.02,250.0,250.09,298.16,296.29,249.98,249.93,399.73,399.72,399.5,500.8,499.05,500.08,499.42,65.95,1.6
2772,2017-07-23 00:00:00,58.08,10.17,3585.96,571.82,401.15,9.49,1.72,250.02,249.98,250.06,298.04,296.22,250.15,249.77,400.2,399.9,399.18,498.91,500.79,500.64,500.5,66.88,2.14
2773,2017-07-23 01:00:00,57.66,10.39,3207.42,545.87,399.02,9.64,1.7,250.03,249.97,250.1,297.92,296.14,249.82,250.28,400.29,399.81,400.0,500.47,500.2,500.86,501.47,64.65,3.87
2774,2017-07-23 02:00:00,57.66,10.39,4045.55,522.2,400.41,10.05,1.7,249.98,249.93,250.02,297.8,296.07,250.13,249.54,400.01,401.01,401.54,502.47,501.55,500.57,501.36,65.78,2.13
2775,2017-07-23 03:00:00,57.66,10.39,3879.65,528.68,399.97,10.23,1.71,250.01,249.98,250.05,297.67,296.0,249.62,250.21,399.76,400.32,400.18,500.13,501.54,500.21,500.74,65.28,1.92
2776,2017-07-23 04:00:00,57.66,10.39,3760.9,569.45,399.26,10.23,1.71,250.04,250.24,250.03,297.55,295.92,250.14,249.55,399.86,400.41,400.42,499.55,501.14,499.9,500.4,65.81,1.33
2777,2017-07-23 05:00:00,57.66,10.39,3569.21,569.53,400.95,10.11,1.73,249.98,249.91,250.02,297.43,295.85,249.96,251.13,399.93,400.6,399.34,499.78,499.57,499.92,499.4,66.2,1.29
2778,2017-07-23 06:00:00,57.66,10.41,3347.72,517.23,399.59,9.96,1.7,250.08,249.9,249.99,297.31,295.78,250.14,250.12,399.95,400.15,399.1,499.81,500.07,499.68,500.65,66.16,1.25
2779,2017-07-23 07:00:00,56.32,12.95,2677.83,520.22,399.96,9.94,1.71,250.14,249.95,250.03,297.18,295.7,250.22,251.04,399.89,400.05,400.64,500.08,499.41,500.44,500.02,65.68,1.78
2780,2017-07-23 08:00:00,56.32,12.95,3117.92,494.2,400.7,9.78,1.72,250.18,250.3,250.09,297.06,295.63,250.49,249.94,399.66,399.52,399.58,500.52,499.9,500.64,499.52,66.55,1.21
2781,2017-07-23 09:00:00,56.32,12.95,2326.74,473.6,400.25,9.53,1.72,250.13,250.29,250.05,296.94,295.56,250.12,249.81,399.94,399.27,399.85,499.75,500.33,499.93,499.65,66.46,1.32
2782,2017-07-23 10:00:00,56.32,12.95,3244.66,450.32,399.59,9.6,1.72,250.02,250.1,250.05,296.82,295.48,249.94,250.41,399.71,399.63,399.22,500.86,500.36,499.89,499.65,65.47,1.69
2783,2017-07-23 11:00:00,56.32,12.95,3892.71,424.23,400.11,9.44,1.71,250.14,250.04,250.06,296.7,295.41,250.21,250.32,399.29,400.44,400.02,499.32,499.17,498.76,498.63,65.2,1.69
2784,2017-07-23 12:00:00,56.32,12.95,4084.87,410.46,400.38,9.83,1.71,250.05,250.35,250.05,296.57,295.34,249.98,250.64,399.71,399.88,399.63,497.02,499.98,499.47,498.45,65.48,1.65
2785,2017-07-23 13:00:00,56.32,12.95,3571.07,402.63,399.8,9.79,1.71,250.18,250.09,250.03,296.45,295.26,249.77,250.01,400.17,400.01,399.19,501.26,499.42,500.54,500.56,65.87,1.51
2786,2017-07-23 14:00:00,56.32,12.95,4076.29,405.73,400.17,9.71,1.71,250.04,250.09,250.06,296.33,295.19,250.08,250.08,400.7,399.91,399.66,500.81,500.95,500.15,500.11,65.46,1.55
2787,2017-07-23 15:00:00,56.33,12.95,3674.8,425.01,405.91,9.92,1.69,250.02,249.56,250.05,296.21,295.12,250.4,250.18,401.34,522.48,564.58,498.69,498.12,501.8,497.01,65.63,1.86
2788,2017-07-23 16:00:00,57.45,14.09,4221.49,525.44,400.26,10.17,1.72,250.0,250.19,250.03,296.08,295.04,250.07,249.96,399.62,399.63,399.48,501.2,503.15,500.07,501.98,65.67,1.65
2789,2017-07-23 17:00:00,57.45,14.09,4102.96,569.94,399.68,10.03,1.7,250.0,250.0,250.02,295.96,294.97,249.77,250.03,399.5,399.18,399.47,497.49,498.41,500.18,498.61,65.49,1.75
2790,2017-07-23 18:00:00,57.45,14.09,3960.02,526.56,399.22,9.86,1.68,249.91,249.96,250.06,295.84,294.9,250.08,250.14,400.27,399.3,399.83,501.23,501.26,500.61,500.25,66.54,1.62
2791,2017-07-23 19:00:00,57.45,14.09,2861.43,536.98,401.58,9.88,1.72,250.02,249.86,250.12,295.72,294.82,250.31,249.76,400.2,400.49,400.05,500.74,500.03,499.99,500.25,66.63,1.53
2792,2017-07-23 20:00:00,57.45,14.09,2656.8,501.4,400.41,9.98,1.72,250.01,249.84,250.09,295.59,294.75,250.36,250.11,400.42,400.07,399.34,499.2,499.18,500.57,500.32,65.96,1.6
2793,2017-07-23 21:00:00,57.45,14.09,2382.34,490.98,399.99,9.77,1.71,250.0,250.07,250.04,295.47,294.68,250.31,249.7,399.07,399.14,398.94,499.3,499.54,499.67,498.67,66.58,1.25
2794,2017-07-23 22:00:00,57.45,14.09,3099.68,484.05,399.92,9.59,1.72,249.97,250.07,249.96,295.35,294.6,250.21,250.44,399.31,399.55,400.41,503.01,502.4,500.84,502.06,66.52,1.15
2795,2017-07-23 23:00:00,57.45,14.09,3375.19,425.45,398.81,9.74,1.66,250.11,250.17,250.04,295.23,294.53,250.33,249.83,400.22,399.89,398.99,499.1,499.58,499.6,499.85,66.32,1.1
2796,2017-07-24 00:00:00,57.45,14.08,4404.16,467.54,400.84,9.86,1.75,250.09,249.88,250.03,295.1,294.46,250.19,250.75,399.32,399.73,400.97,500.57,501.23,500.14,500.73,66.24,1.19
2797,2017-07-24 01:00:00,57.47,10.8,3771.96,436.04,398.88,9.81,1.73,250.08,250.35,250.09,294.98,294.38,249.92,249.73,399.59,399.97,400.29,500.48,500.89,499.94,502.16,66.29,1.59
2798,2017-07-24 02:00:00,57.47,10.8,3976.96,421.35,401.96,10.05,1.73,249.91,250.02,250.04,294.86,294.31,250.0,249.72,400.33,400.46,399.59,499.21,499.06,500.14,498.12,66.29,1.58
2799,2017-07-24 03:00:00,57.47,10.8,4136.43,615.23,399.96,10.02,1.76,249.98,250.05,249.99,294.74,294.24,250.06,249.74,398.95,400.03,399.27,500.13,500.63,500.26,501.68,65.45,1.51
2800,2017-07-24 04:00:00,57.47,10.8,3822.33,521.66,398.65,10.33,1.69,249.99,250.09,250.04,294.61,294.16,250.09,250.29,400.41,399.12,399.47,499.8,499.4,500.99,498.99,64.58,2.83
2801,2017-07-24 05:00:00,57.47,10.8,2757.44,487.35,400.12,10.22,1.71,250.15,249.67,250.07,294.49,294.09,250.11,249.93,399.86,399.6,400.29,501.61,502.32,499.49,501.41,66.0,2.16
2802,2017-07-24 06:00:00,57.47,10.8,3651.16,492.5,400.52,9.91,1.71,250.01,250.18,250.01,294.37,294.02,250.04,250.02,400.81,400.21,399.49,500.14,499.56,499.98,499.42,66.59,1.34
2803,2017-07-24 07:00:00,57.47,10.8,2783.61,482.92,399.5,10.3,1.7,249.88,249.78,250.02,294.25,293.94,249.81,250.18,400.07,399.44,399.39,499.74,500.09,500.39,499.42,66.44,1.5
2804,2017-07-24 08:00:00,57.47,10.8,3533.86,468.47,401.37,10.41,1.71,249.99,250.01,250.13,294.13,293.87,250.07,250.07,400.08,399.77,400.55,500.13,500.48,500.69,499.58,64.75,3.12
2805,2017-07-24 09:00:00,57.47,10.8,4144.88,444.11,398.92,10.31,1.72,250.07,250.11,250.02,294.0,293.8,250.55,250.0,401.28,400.36,399.87,498.94,499.03,501.29,500.61,65.79,2.92
2806,2017-07-24 10:00:00,57.47,10.8,4388.14,444.64,400.18,10.38,1.72,250.54,250.4,250.4,293.97,293.77,250.19,250.51,400.2,400.12,398.94,500.17,499.96,498.87,500.08,65.5,2.78
2807,2017-07-24 11:00:00,57.47,10.8,4100.26,454.82,399.84,10.34,1.73,250.09,249.96,250.06,294.09,293.81,250.23,250.06,400.48,399.87,399.97,499.68,499.45,498.98,500.6,64.9,3.33
2808,2017-07-24 12:00:00,57.47,10.8,4127.39,451.88,400.06,10.35,1.69,250.12,250.06,250.04,294.21,293.85,249.87,249.99,400.93,399.14,399.6,500.74,500.72,500.62,499.65,64.72,3.73
2809,2017-07-24 13:00:00,57.47,10.8,3465.04,546.69,398.71,9.98,1.71,250.07,250.3,250.08,294.32,293.89,250.15,249.97,399.3,400.68,399.83,500.02,500.6,497.82,498.8,64.77,3.77
2810,2017-07-24 14:00:00,57.47,10.8,2679.58,557.77,398.93,9.87,1.69,250.09,249.93,250.03,294.44,293.94,250.2,249.86,399.78,400.39,400.7,499.9,500.53,500.51,499.38,66.53,1.57
2811,2017-07-24 15:00:00,57.47,10.8,1065.01,437.64,400.43,10.05,1.56,250.09,248.75,250.09,294.55,293.98,250.35,249.98,399.47,399.81,399.97,499.92,501.06,499.51,499.72,66.23,1.69
2812,2017-07-24 16:00:00,57.47,10.8,1252.78,269.49,399.8,10.14,1.53,250.03,249.95,250.03,294.67,294.02,250.0,250.0,398.77,399.38,399.92,499.17,499.15,500.14,499.13,66.23,1.69
2813,2017-07-24 17:00:00,57.47,10.8,2976.47,314.69,400.29,10.22,1.54,249.99,249.89,250.08,294.79,294.06,249.89,250.03,400.33,399.81,398.58,455.75,499.46,499.79,499.72,66.22,1.69
2814,2017-07-24 18:00:00,57.47,10.8,3967.25,565.97,399.99,10.1,1.69,250.03,249.63,250.02,294.9,294.1,249.79,250.2,399.54,400.88,400.69,501.02,500.55,500.46,500.35,65.57,2.05
2815,2017-07-24 19:00:00,57.47,10.8,4979.55,583.44,400.96,9.91,1.71,250.06,249.87,250.06,295.02,294.15,250.09,249.85,399.77,399.81,398.94,499.86,500.18,482.81,475.94,65.51,1.57
2816,2017-07-24 20:00:00,57.47,10.8,4517.56,705.69,404.1,10.17,1.71,250.1,250.28,250.04,295.14,294.19,250.18,250.13,400.24,400.39,399.8,499.1,498.24,500.0,498.08,65.88,1.22
2817,2017-07-24 21:00:00,57.47,10.8,3781.88,591.55,405.09,10.28,1.69,250.21,250.14,250.07,295.25,294.23,250.06,250.05,399.64,399.98,400.91,501.33,503.24,404.4,395.85,65.32,2.02
2818,2017-07-24 22:00:00,57.47,10.8,4590.88,521.02,400.47,10.15,1.71,250.04,250.01,250.01,295.37,294.27,250.24,250.41,399.32,399.4,399.44,499.76,500.17,450.64,448.77,66.02,2.17
2819,2017-07-24 23:00:00,57.47,10.8,4585.23,538.36,399.54,10.3,1.71,249.93,250.36,250.05,295.48,294.32,249.78,250.48,399.14,400.43,400.24,497.41,496.35,449.25,445.71,66.33,1.83
2820,2017-07-25 00:00:00,57.47,10.8,3390.17,574.19,399.08,10.12,1.7,250.02,249.94,250.07,295.6,294.36,250.04,250.11,401.09,400.33,399.18,499.62,498.77,449.64,448.64,65.08,2.25
2821,2017-07-25 01:00:00,57.47,10.8,3883.74,592.48,400.13,9.99,1.73,250.06,250.26,250.06,295.72,294.4,250.33,250.16,400.7,400.08,400.0,499.5,500.1,449.5,450.38,65.59,2.04
2822,2017-07-25 02:00:00,57.47,10.8,4493.85,547.03,399.36,10.34,1.71,249.99,250.12,250.05,295.83,294.44,249.91,249.99,399.37,399.44,399.81,499.6,500.02,449.87,448.73,65.45,2.21
2823,2017-07-25 03:00:00,57.47,10.8,4198.33,543.7,400.13,10.53,1.72,250.07,249.9,249.97,295.95,294.48,296.23,296.86,400.32,399.65,399.97,500.49,500.42,449.63,450.84,65.93,1.55
2824,2017-07-25 04:00:00,57.47,10.8,3485.97,528.8,401.32,10.26,1.74,250.01,249.95,250.08,296.07,294.53,299.81,300.23,400.3,400.47,399.9,499.81,500.76,450.06,449.87,65.92,1.61
2825,2017-07-25 05:00:00,57.47,10.8,4222.98,505.96,399.4,10.09,1.72,250.02,249.93,250.03,296.18,294.57,299.68,299.61,399.77,399.76,399.63,499.99,499.59,450.39,450.09,65.22,1.85
2826,2017-07-25 06:00:00,57.47,10.8,4181.36,494.8,399.67,10.2,1.71,250.17,249.98,250.05,296.3,294.61,300.13,299.16,399.52,346.74,400.06,499.75,500.97,449.77,449.53,64.96,2.04
2827,2017-07-25 07:00:00,57.47,10.8,3327.34,518.26,399.92,10.3,1.74,249.97,249.74,250.08,296.42,294.65,300.35,300.06,399.82,388.24,400.18,498.1,498.93,450.41,448.98,65.09,2.06
2828,2017-07-25 08:00:00,57.47,10.8,4066.4,513.16,400.39,10.06,1.73,250.21,250.42,250.06,296.53,294.7,299.8,299.51,399.19,282.94,399.75,499.0,500.5,449.98,449.66,64.96,2.2
2829,2017-07-25 09:00:00,57.47,10.8,4276.6,513.9,401.96,9.84,1.74,250.22,250.21,250.03,296.65,294.74,300.1,300.0,410.32,741.3,445.62,499.18,498.5,448.51,451.27,65.23,2.2
2830,2017-07-25 10:00:00,57.47,10.8,3194.8,495.86,399.41,10.09,1.71,250.11,250.43,250.11,296.76,294.78,299.98,299.4,399.33,824.34,399.85,506.5,506.55,450.25,454.2,65.16,2.22
2831,2017-07-25 11:00:00,57.47,10.8,3471.35,508.94,400.4,10.0,1.73,250.16,250.19,250.02,296.88,294.82,300.11,299.77,400.21,821.66,400.1,498.77,500.39,448.66,449.42,65.01,4.65
2832,2017-07-25 12:00:00,57.47,10.8,3553.63,497.27,399.4,9.75,1.71,250.13,250.01,250.02,297.0,294.86,299.39,299.91,399.94,818.97,399.17,499.84,499.74,447.89,450.13,63.26,4.89
2833,2017-07-25 13:00:00,57.47,10.8,4263.88,493.99,399.68,9.91,1.7,249.98,249.98,250.09,297.11,294.91,299.76,299.91,400.69,816.29,399.85,500.6,500.91,449.2,448.87,63.37,4.63
2834,2017-07-25 14:00:00,57.47,10.8,4596.87,560.76,399.96,10.19,1.72,249.89,250.01,249.99,297.23,294.95,299.42,299.67,400.37,491.95,399.78,401.2,401.52,352.75,349.94,63.6,4.12
2835,2017-07-25 15:00:00,57.47,10.8,4270.04,578.46,399.98,10.06,1.71,250.19,250.02,250.08,297.35,294.99,300.03,299.95,399.53,558.57,399.89,400.34,400.12,352.1,351.62,63.82,3.61
2836,2017-07-25 16:00:00,57.47,10.8,2893.27,581.04,399.91,9.86,1.72,260.59,262.33,266.42,298.12,296.33,299.84,299.86,410.96,485.07,456.05,399.89,460.34,358.75,349.74,64.05,3.1
2837,2017-07-25 17:00:00,57.47,10.8,2733.57,578.96,400.49,9.96,1.72,299.36,299.77,299.9,299.96,299.96,299.77,300.02,488.74,397.97,521.33,403.21,518.03,393.08,364.51,64.17,2.84
2838,2017-07-25 18:00:00,57.47,10.8,4021.06,577.04,399.73,10.32,1.72,299.64,299.99,299.98,299.94,299.95,299.58,300.34,483.61,400.11,433.87,400.16,417.28,365.23,349.59,64.25,2.7
2839,2017-07-25 19:00:00,57.47,10.8,4044.55,579.69,398.9,10.38,1.71,299.42,299.89,299.91,299.93,299.96,299.71,300.23,479.66,399.54,404.47,399.62,408.82,353.36,350.29,65.01,2.01
2840,2017-07-25 20:00:00,57.47,10.8,4129.39,574.38,399.36,10.07,1.71,302.67,299.28,300.43,300.17,299.59,301.23,299.83,538.19,398.37,400.57,414.89,433.86,369.38,350.23,65.72,1.59
2841,2017-07-25 21:00:00,57.47,10.8,3391.45,582.73,400.03,10.12,1.73,299.9,299.82,299.89,299.92,300.02,300.48,299.76,414.83,400.6,399.8,403.47,399.14,357.28,351.15,65.18,2.03
2842,2017-07-25 22:00:00,57.47,10.8,4589.33,556.01,400.23,10.28,1.72,300.12,299.7,299.9,300.01,299.95,299.81,299.87,430.15,406.08,401.78,400.99,398.9,352.92,349.11,64.5,3.14
2843,2017-07-25 23:00:00,57.47,10.8,3552.57,534.9,399.31,10.16,1.73,300.07,299.9,299.92,299.89,300.07,300.16,299.37,355.78,500.85,503.1,403.33,399.88,355.04,348.74,65.03,1.67
2844,2017-07-26 00:00:00,57.47,10.8,4712.5,557.3,400.6,10.31,1.74,299.97,299.96,299.89,299.96,300.12,299.91,299.65,399.39,500.0,500.36,397.81,394.82,354.81,350.55,64.67,1.8
2845,2017-07-26 01:00:00,57.47,10.8,4598.78,696.19,403.41,10.29,1.74,299.92,299.99,299.89,299.88,300.01,299.64,299.39,404.43,500.1,499.7,400.71,399.56,351.05,348.4,64.22,3.12
2846,2017-07-26 02:00:00,57.47,10.8,2946.97,590.45,400.96,10.11,1.7,299.86,299.96,299.96,299.99,299.78,299.64,300.7,507.73,500.98,500.02,397.42,395.89,351.37,348.43,65.21,1.88
2847,2017-07-26 03:00:00,57.47,10.8,3770.34,606.21,403.12,10.28,1.73,299.84,300.22,299.94,299.98,300.15,299.66,300.36,499.96,500.6,499.71,399.03,396.27,352.22,348.78,64.22,2.04
2848,2017-07-26 04:00:00,57.47,10.8,4595.4,571.7,400.93,10.42,1.71,299.93,299.75,299.95,299.99,300.18,299.95,300.04,500.19,498.9,499.88,402.75,400.41,352.24,353.71,64.43,2.15
2849,2017-07-26 05:00:00,57.47,10.8,4299.28,541.62,399.34,10.38,1.7,299.96,300.09,299.87,299.96,299.79,300.04,299.9,500.28,500.42,499.24,465.94,465.88,451.23,449.12,65.65,1.45
2850,2017-07-26 06:00:00,57.47,10.8,3814.15,550.79,400.2,10.19,1.71,299.94,300.28,299.95,299.87,299.82,300.11,299.99,500.2,499.63,499.89,503.37,503.87,502.95,504.52,64.99,2.16
2851,2017-07-26 07:00:00,57.47,10.8,3824.9,584.1,400.04,10.25,1.72,299.9,299.95,299.94,299.92,299.81,300.12,300.74,498.76,501.29,500.43,501.43,501.98,515.01,501.9,65.76,1.71
2852,2017-07-26 08:00:00,57.47,10.8,3099.43,559.55,399.01,10.24,1.72,300.14,299.81,299.79,299.88,299.99,299.31,300.98,501.09,498.65,497.85,499.13,498.41,530.71,466.55,65.69,1.73
2853,2017-07-26 09:00:00,57.47,10.8,3709.04,572.18,400.59,10.45,1.76,300.02,299.69,299.91,299.9,299.96,300.16,298.83,499.46,499.9,499.87,498.18,497.39,503.45,464.95,65.86,1.86
2854,2017-07-26 10:00:00,57.47,10.8,2493.4,452.55,398.24,10.37,1.65,300.93,302.36,299.88,300.36,301.14,297.69,299.69,495.1,497.35,498.15,494.98,500.99,487.42,510.42,65.48,1.79
2855,2017-07-26 11:00:00,57.46,10.8,1804.16,314.68,400.04,10.28,1.54,300.37,300.5,300.01,300.0,300.05,300.47,300.03,496.85,497.17,497.27,496.9,496.63,500.13,503.2,66.06,1.53
2856,2017-07-26 12:00:00,57.47,10.8,3468.23,396.5,401.06,10.19,1.61,299.99,300.32,299.95,299.86,299.83,299.77,300.11,501.5,499.72,174.17,499.09,500.32,504.61,501.05,65.67,1.48
2857,2017-07-26 13:00:00,57.47,10.8,3955.04,481.95,395.81,10.3,1.74,298.86,299.46,299.48,299.16,299.44,300.52,299.73,503.1,511.73,524.44,509.54,510.62,499.3,502.59,65.45,1.42
2858,2017-07-26 14:00:00,57.47,10.8,4337.47,463.04,398.78,10.44,1.73,300.68,300.83,299.81,299.7,300.13,303.6,301.06,499.76,496.44,498.39,498.59,501.67,504.91,499.27,66.59,0.98
2859,2017-07-26 15:00:00,57.47,10.8,3644.32,435.64,400.06,10.43,1.69,300.01,299.81,299.91,299.96,300.19,300.5,299.92,501.12,500.49,499.08,497.83,496.47,500.38,496.81,66.12,1.15
2860,2017-07-26 16:00:00,57.47,10.8,4125.47,434.15,399.96,10.24,1.72,299.57,299.47,299.94,299.79,300.31,298.97,300.03,502.99,506.5,498.65,495.81,500.82,498.99,513.46,64.83,3.71
2861,2017-07-26 17:00:00,57.47,10.8,2458.34,388.95,397.6,10.27,1.7,299.81,299.93,300.02,299.85,299.79,300.11,299.93,500.89,518.41,520.48,500.99,502.04,499.86,500.92,65.6,1.99
2862,2017-07-26 18:00:00,57.47,10.8,2779.05,416.15,403.43,10.27,1.67,299.91,300.22,299.89,299.93,300.09,300.23,299.83,486.5,662.28,775.7,475.78,482.07,482.05,478.57,65.04,1.69
2863,2017-07-26 19:00:00,57.47,10.8,3847.45,604.0,400.48,10.34,1.75,298.26,300.61,299.85,299.93,299.92,299.58,299.9,466.19,400.81,401.87,352.2,348.84,350.08,348.5,65.13,2.07
2864,2017-07-26 20:00:00,57.47,10.8,3955.13,549.14,400.4,10.25,1.71,299.86,299.78,300.02,299.91,300.11,299.25,299.99,515.02,399.92,399.7,350.03,350.6,350.01,351.24,65.95,1.05
