,Data,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
319,2017-04-11 19:00:00,57.91,10.54,1924.69,346.06,392.3,9.06,1.56,249.85,250.2,250.06,296.56,305.37,250.0,249.87,844.06,606.97,791.2,444.87,441.41,203.51,618.53,65.28,1.69
320,2017-04-11 20:00:00,57.91,10.54,2174.91,353.78,394.17,9.05,1.65,250.04,249.79,250.1,296.55,305.25,250.11,249.89,709.13,474.57,558.88,280.83,442.47,309.52,468.47,65.28,1.69
321,2017-04-11 21:00:00,57.91,10.54,1564.78,481.26,395.78,9.0,1.74,249.98,249.63,249.94,296.53,305.12,250.06,249.77,597.82,596.69,596.56,209.67,448.85,448.37,442.51,65.29,1.69
322,2017-04-11 22:00:00,57.91,10.54,1961.91,546.04,399.45,8.99,1.75,249.91,249.79,250.15,296.51,305.0,249.55,249.82,600.85,598.76,598.72,287.98,449.39,451.28,454.29,65.33,1.85
323,2017-04-11 23:00:00,57.91,10.54,2369.58,560.16,398.93,9.65,1.77,249.89,250.0,250.02,296.49,304.88,249.83,250.03,599.87,599.63,600.91,455.17,451.31,450.23,452.27,65.42,2.19
324,2017-04-12 00:00:00,57.89,10.59,2527.82,528.7,400.85,9.91,1.7,250.22,249.9,250.16,296.48,304.75,250.16,250.02,608.39,617.39,603.49,450.63,449.31,455.84,451.17,65.51,2.52
325,2017-04-12 01:00:00,52.75,18.87,1090.29,565.53,399.47,9.61,1.77,249.86,250.87,250.04,296.46,304.63,250.17,249.73,601.23,600.17,600.63,447.97,449.87,447.7,450.95,65.55,2.68
326,2017-04-12 02:00:00,52.75,18.87,1755.79,540.46,400.03,9.21,1.74,249.3,249.84,249.94,296.44,304.5,247.72,250.22,602.09,600.27,600.43,450.55,449.89,452.19,449.53,65.22,2.65
327,2017-04-12 03:00:00,52.75,18.87,2573.5,567.26,400.04,9.62,1.78,250.25,249.95,250.14,296.42,304.38,251.33,249.68,601.09,599.97,600.55,454.92,448.06,452.17,452.96,64.88,2.64
328,2017-04-12 04:00:00,52.75,18.87,2585.27,551.92,398.97,9.84,1.77,250.22,249.25,250.04,296.41,304.25,249.96,249.96,601.24,600.53,599.95,448.04,449.22,458.49,452.37,62.85,5.27
329,2017-04-12 05:00:00,52.75,18.87,2224.11,563.91,400.21,9.92,1.77,249.75,249.41,250.03,296.39,304.13,249.99,250.36,598.99,599.66,599.79,453.1,450.41,455.4,449.81,63.37,4.64
330,2017-04-12 06:00:00,52.76,18.87,2007.58,562.45,400.93,9.78,1.78,250.06,250.58,250.18,296.37,304.0,250.17,249.87,600.44,599.49,600.59,451.12,449.53,451.96,451.84,63.89,4.02
331,2017-04-12 07:00:00,53.43,17.09,1462.98,557.08,399.79,9.87,1.78,249.92,249.83,250.02,296.35,303.88,249.66,250.03,600.14,600.99,599.35,450.93,451.74,449.11,448.8,64.49,3.87
332,2017-04-12 08:00:00,53.43,17.09,1957.03,557.14,400.71,9.51,1.77,250.01,250.16,250.05,296.33,303.75,250.13,250.09,600.4,598.6,599.86,451.56,450.34,452.44,447.59,64.72,2.49
333,2017-04-12 09:00:00,53.43,17.09,1568.02,558.17,400.03,9.46,1.76,251.08,251.39,250.24,296.32,303.63,252.13,250.4,599.16,466.88,600.27,452.07,450.8,447.78,450.91,65.02,2.24
334,2017-04-12 10:00:00,53.43,17.09,2208.16,545.02,400.22,9.41,1.76,249.95,250.0,249.76,296.3,303.51,249.41,249.59,598.91,479.79,599.24,452.6,451.29,444.73,449.06,63.74,4.03
335,2017-04-12 11:00:00,53.43,17.09,2287.24,535.66,400.0,9.41,1.77,249.87,250.24,250.0,296.28,303.38,249.88,249.89,597.98,382.73,600.34,459.33,452.26,452.63,455.11,65.9,1.59
336,2017-04-12 12:00:00,53.43,17.09,1040.24,535.47,399.25,9.7,1.75,250.11,250.38,249.97,296.26,303.26,250.79,250.14,602.38,446.03,599.83,438.89,444.89,456.66,452.25,65.14,2.21
337,2017-04-12 13:00:00,53.43,17.09,1378.68,531.31,398.86,9.65,1.74,249.9,249.63,249.83,296.25,303.13,249.65,250.0,601.44,368.55,599.13,449.83,449.97,449.18,451.3,65.0,2.14
338,2017-04-12 14:00:00,53.43,17.09,1100.03,471.09,401.55,9.62,1.69,250.28,249.08,250.07,296.23,303.01,250.05,250.24,605.57,563.08,612.14,450.74,448.79,453.4,451.1,65.03,2.28
339,2017-04-12 15:00:00,53.45,17.07,1670.86,426.49,399.84,9.55,1.61,249.89,250.39,250.16,296.21,302.88,249.98,250.2,599.89,245.54,599.47,450.04,449.01,449.77,450.06,64.68,2.36
340,2017-04-12 16:00:00,56.77,11.99,2241.11,507.24,400.74,9.63,1.72,250.32,250.09,249.93,296.19,302.76,250.43,250.1,601.52,595.4,599.99,451.15,449.95,450.56,451.87,62.6,4.87
341,2017-04-12 17:00:00,56.77,11.99,1446.98,564.36,399.34,9.87,1.77,249.86,250.11,250.05,296.18,302.63,250.09,249.94,600.41,699.58,600.09,450.5,450.28,450.63,451.67,64.36,2.64
342,2017-04-12 18:00:00,56.77,11.99,817.34,580.51,399.48,9.54,1.79,249.84,249.62,250.04,296.16,302.51,249.93,250.17,601.91,700.46,600.18,449.68,449.35,449.74,451.16,65.07,1.77
343,2017-04-12 19:00:00,56.77,11.99,1051.34,405.05,399.25,9.45,1.56,249.97,249.89,250.04,296.14,302.39,249.9,250.17,599.56,700.17,598.77,449.77,450.29,451.73,450.81,65.05,1.78
344,2017-04-12 20:00:00,56.77,11.99,1644.5,414.27,398.17,9.54,1.58,250.08,250.45,250.19,296.12,302.26,250.09,249.69,607.03,708.16,613.84,445.29,445.39,454.76,455.42,65.06,1.99
345,2017-04-12 21:00:00,56.77,11.99,2077.92,488.39,401.21,9.51,1.69,249.92,250.03,250.09,296.1,302.14,250.11,249.96,599.89,701.47,599.47,451.89,450.37,454.13,452.17,65.02,1.85
346,2017-04-12 22:00:00,56.77,11.99,1967.48,494.53,399.22,9.58,1.71,250.0,250.59,250.02,296.09,302.01,250.03,249.97,600.35,700.72,600.03,450.18,450.44,453.05,451.59,65.28,1.46
347,2017-04-12 23:00:00,56.77,11.99,1498.49,464.88,400.26,9.45,1.71,250.04,250.23,250.08,296.07,301.89,250.03,250.03,600.11,699.3,599.75,450.24,449.65,450.11,449.9,65.06,1.63
348,2017-04-13 00:00:00,56.75,12.03,1636.1,444.65,399.13,9.25,1.7,250.08,249.97,249.97,296.05,301.76,249.99,250.17,599.35,700.25,599.35,448.73,449.81,449.23,450.63,65.51,1.58
349,2017-04-13 01:00:00,53.05,19.2,2355.6,460.68,399.37,9.57,1.76,250.12,250.07,250.28,296.03,301.64,250.01,249.74,603.55,701.42,601.54,450.91,453.13,451.65,458.93,65.65,1.52
350,2017-04-13 02:00:00,53.05,19.2,2352.18,446.46,399.44,9.8,1.76,250.0,250.0,250.09,296.02,301.51,250.06,249.93,628.02,712.86,625.43,448.31,447.15,449.1,446.57,65.65,1.58
351,2017-04-13 03:00:00,53.05,19.2,1468.26,438.8,399.83,9.86,1.76,250.04,250.47,250.15,296.0,301.39,250.03,249.93,800.08,799.85,798.93,451.44,451.73,452.84,452.39,64.86,2.3
352,2017-04-13 04:00:00,53.05,19.2,1860.44,407.43,399.61,9.64,1.74,250.0,249.66,250.0,295.98,301.27,250.05,249.83,799.29,800.31,798.88,451.43,452.34,452.37,452.46,64.63,2.59
353,2017-04-13 05:00:00,53.05,19.2,1933.38,471.38,399.54,9.15,1.76,249.93,250.02,250.16,295.96,301.14,250.03,250.13,798.19,799.41,798.74,446.66,448.24,447.76,451.12,65.68,1.53
354,2017-04-13 06:00:00,53.06,19.16,2107.46,506.36,400.27,9.26,1.78,250.05,250.43,250.04,295.95,301.02,250.08,250.01,800.01,799.89,800.08,446.65,449.33,451.7,446.82,65.38,2.64
355,2017-04-13 07:00:00,55.61,13.79,2287.37,473.94,398.97,9.57,1.76,250.25,249.75,250.15,295.93,300.89,249.53,249.82,799.07,798.71,798.8,371.57,445.67,457.22,448.7,64.11,3.31
356,2017-04-13 08:00:00,55.61,13.79,1982.55,429.97,400.13,9.84,1.71,249.99,249.57,250.09,295.91,300.77,250.03,250.1,798.82,799.92,799.22,178.96,448.8,449.0,447.47,64.16,3.54
357,2017-04-13 09:00:00,55.61,13.79,1695.96,440.33,400.34,9.76,1.71,250.09,250.24,250.06,295.89,300.64,250.19,250.27,799.06,799.75,799.1,438.04,451.31,455.57,457.16,64.07,3.61
358,2017-04-13 10:00:00,55.61,13.79,1955.94,486.58,399.93,9.71,1.74,250.07,249.42,249.96,295.87,300.52,249.71,249.91,799.84,799.34,799.84,448.19,452.67,453.91,449.42,63.74,3.97
359,2017-04-13 11:00:00,55.61,13.79,1812.09,518.09,399.73,9.69,1.75,250.37,248.96,250.17,295.86,300.39,250.45,250.1,748.51,751.92,747.72,454.65,453.86,451.63,452.09,64.9,2.78
360,2017-04-13 12:00:00,55.61,13.79,1851.2,520.23,400.5,9.65,1.77,250.56,250.37,249.87,295.84,300.27,250.24,249.74,600.52,598.16,599.86,453.95,453.19,445.34,451.35,65.72,1.95
361,2017-04-13 13:00:00,55.61,13.79,1130.33,520.63,398.04,9.96,1.7,249.91,249.85,250.04,295.82,300.15,250.18,250.13,600.72,600.69,600.52,454.59,452.14,449.32,453.53,64.82,3.32
362,2017-04-13 14:00:00,55.61,13.79,2043.62,520.88,400.27,9.91,1.6,250.25,249.83,250.11,295.8,300.02,250.11,250.33,600.21,547.44,599.89,447.03,448.7,446.92,445.82,64.55,3.07
363,2017-04-13 15:00:00,55.62,13.78,2546.2,521.22,401.29,9.88,1.72,250.37,250.3,250.13,295.79,299.9,250.05,250.12,599.96,372.96,600.93,457.21,452.98,536.25,534.78,65.25,2.25
364,2017-04-13 16:00:00,57.54,11.24,2165.87,527.29,397.96,9.98,1.75,249.68,250.12,250.01,295.77,299.77,249.92,249.88,599.94,568.07,599.73,442.82,446.65,602.39,589.19,64.97,2.34
365,2017-04-13 17:00:00,57.54,11.24,2278.52,544.39,400.33,9.9,1.74,250.0,250.49,250.12,295.75,299.65,249.91,249.98,600.27,599.71,599.48,450.13,449.24,598.92,599.96,65.31,2.34
366,2017-04-13 18:00:00,57.54,11.24,2267.77,560.36,397.63,9.84,1.77,250.07,249.95,250.01,295.73,299.52,250.01,249.7,600.66,598.43,599.39,448.24,449.06,598.43,598.84,65.0,2.2
367,2017-04-13 19:00:00,57.54,11.24,2527.79,575.6,400.78,10.2,1.8,250.0,250.0,250.07,295.72,299.4,249.98,250.04,600.33,599.42,600.29,450.02,450.34,599.32,600.56,65.36,2.31
368,2017-04-13 20:00:00,57.54,11.24,1827.68,565.48,399.71,10.06,1.8,250.08,250.1,250.0,295.7,299.27,250.04,250.03,600.82,598.67,600.64,452.47,449.78,599.89,593.39,66.26,1.62
369,2017-04-13 21:00:00,57.54,11.24,2267.27,535.23,399.14,9.72,1.76,249.89,250.42,250.16,295.68,299.15,250.1,250.02,600.3,599.59,600.17,447.31,450.0,599.73,599.75,66.56,1.33
370,2017-04-13 22:00:00,57.54,11.24,2098.78,542.53,400.65,9.8,1.77,249.91,250.22,250.15,295.66,299.03,250.04,250.46,610.22,616.14,615.16,450.87,448.98,599.39,596.85,66.46,1.3
371,2017-04-13 23:00:00,57.54,11.24,1928.46,570.63,400.87,9.53,1.81,250.02,250.03,249.97,295.64,298.9,249.65,250.17,599.25,600.16,599.03,447.07,448.8,599.33,599.62,65.97,1.98
372,2017-04-14 00:00:00,57.5,11.32,1487.05,526.92,399.98,9.63,1.76,249.95,250.05,250.04,295.63,298.78,249.98,250.08,599.62,600.39,600.34,446.46,450.09,599.89,599.41,66.23,2.0
373,2017-04-14 01:00:00,49.57,25.64,2217.83,496.5,400.33,9.55,1.74,249.88,250.22,249.98,295.61,298.65,250.35,250.04,599.56,599.29,600.09,447.14,449.14,599.86,596.65,66.28,1.66
374,2017-04-14 02:00:00,49.57,25.64,1889.28,512.97,399.67,9.68,1.77,250.07,250.73,250.05,295.59,298.53,250.38,250.12,600.13,600.14,598.37,457.28,453.09,602.8,601.43,65.1,3.02
375,2017-04-14 03:00:00,49.57,25.64,2086.82,498.01,399.43,9.53,1.78,250.02,249.57,250.13,295.57,298.4,250.24,249.97,599.74,599.19,599.03,446.43,447.73,598.89,594.76,64.16,4.3
376,2017-04-14 04:00:00,49.57,25.64,2283.46,490.34,400.64,9.66,1.78,250.14,249.73,250.05,295.56,298.28,250.05,249.87,598.68,601.15,600.34,450.05,449.05,597.75,596.62,63.56,4.21
377,2017-04-14 05:00:00,49.57,25.64,1973.22,491.9,399.64,10.0,1.7,250.14,248.55,250.05,295.54,298.15,250.38,250.01,599.09,599.45,599.25,450.0,449.91,490.54,488.77,62.97,4.01
378,2017-04-14 06:00:00,49.6,25.61,2049.86,516.54,400.5,9.72,1.71,249.93,250.02,250.07,295.52,298.03,249.92,250.06,600.61,600.79,599.58,456.25,452.34,449.32,455.11,62.35,3.82
379,2017-04-14 07:00:00,53.36,19.56,2171.02,557.95,399.35,9.75,1.77,243.6,244.66,249.27,295.5,297.9,247.65,249.58,603.71,599.74,600.64,410.57,414.02,430.32,413.95,63.17,3.62
380,2017-04-14 08:00:00,53.36,19.56,2122.63,523.88,400.44,9.82,1.72,249.89,249.73,250.08,295.49,297.78,249.97,250.09,600.36,599.14,600.06,394.71,394.65,406.04,397.22,63.98,3.52
381,2017-04-14 09:00:00,53.36,19.56,1225.63,549.26,400.5,9.53,1.75,250.02,250.21,250.21,295.47,297.66,250.15,249.98,599.92,600.0,600.59,400.48,403.86,400.85,396.92,64.29,3.52
382,2017-04-14 10:00:00,53.36,19.56,835.85,429.18,400.9,9.68,1.62,250.0,250.42,250.05,295.45,297.53,250.05,249.98,600.55,600.74,600.19,377.4,398.52,398.69,398.65,64.29,3.52
383,2017-04-14 11:00:00,53.36,19.56,1207.05,250.08,400.09,10.03,1.53,250.01,249.55,250.02,295.43,297.41,249.62,249.97,600.2,597.66,599.34,192.5,397.71,399.34,396.48,64.29,3.52
384,2017-04-14 12:00:00,53.36,19.56,1805.12,364.97,399.06,9.56,1.55,251.35,249.62,250.24,295.41,297.28,251.07,249.84,603.96,600.19,599.38,251.72,399.66,400.5,402.42,64.3,3.51
385,2017-04-14 13:00:00,53.36,19.56,1452.46,452.81,402.02,9.72,1.67,250.09,250.37,250.16,295.4,297.16,249.92,250.06,626.29,648.15,662.82,429.52,396.02,398.83,406.3,65.92,1.42
386,2017-04-14 14:00:00,53.36,19.56,1702.62,545.53,399.74,9.63,1.74,251.16,250.86,250.17,295.38,297.03,250.11,250.4,600.98,569.86,611.74,400.69,398.79,401.01,400.17,64.08,3.69
387,2017-04-14 15:00:00,53.36,19.55,1766.53,530.85,399.97,9.64,1.76,254.87,249.83,250.7,295.4,296.91,252.41,250.2,600.06,627.82,612.09,398.32,397.51,395.95,398.19,66.59,1.15
388,2017-04-14 16:00:00,53.91,18.2,1689.53,524.91,401.01,9.76,1.75,249.9,250.35,249.93,295.44,296.78,249.73,250.07,601.45,456.76,599.1,400.87,399.83,394.91,401.04,66.25,1.26
389,2017-04-14 17:00:00,53.91,18.2,2227.97,499.64,400.78,9.58,1.73,250.0,249.31,249.95,295.49,296.66,250.08,250.01,602.93,614.09,600.2,398.99,398.71,402.0,400.88,65.65,2.81
390,2017-04-14 18:00:00,53.91,18.2,1838.46,478.66,398.69,9.72,1.73,249.91,250.04,249.99,295.54,296.54,249.81,249.78,677.0,604.06,596.25,387.06,396.26,387.33,402.05,65.96,1.94
391,2017-04-14 19:00:00,53.91,18.2,2165.61,473.08,399.94,9.55,1.76,250.05,250.34,250.17,295.58,296.41,250.06,249.97,705.09,653.54,682.9,414.6,420.97,441.21,417.48,65.01,2.91
392,2017-04-14 20:00:00,53.91,18.2,2372.18,489.18,399.79,9.49,1.8,250.07,249.78,249.89,295.63,296.29,250.2,249.97,699.88,667.02,700.34,456.29,452.33,444.46,454.45,65.61,1.55
393,2017-04-14 21:00:00,53.91,18.2,1844.62,452.32,399.63,9.68,1.75,250.0,249.83,250.1,295.68,296.16,250.26,249.95,699.96,702.7,701.12,454.12,451.69,446.78,452.01,64.72,2.01
394,2017-04-14 22:00:00,53.91,18.2,2086.58,446.0,400.24,9.41,1.76,250.05,249.87,250.06,295.72,296.04,249.87,249.98,699.25,699.14,699.31,444.74,447.33,435.79,450.44,65.25,2.07
395,2017-04-14 23:00:00,53.91,18.2,2448.35,447.73,399.4,9.51,1.78,250.09,250.09,250.11,295.77,295.91,249.99,249.82,700.64,699.99,700.68,454.97,452.12,436.77,451.13,65.99,1.55
396,2017-04-15 00:00:00,53.91,18.2,2369.09,438.35,399.85,9.9,1.72,250.03,249.75,250.06,295.82,295.79,250.09,250.07,698.93,700.37,700.17,451.43,448.7,432.04,451.37,66.01,1.34
397,2017-04-15 01:00:00,53.05,18.56,1976.01,461.01,400.33,9.63,1.75,250.08,250.28,250.04,295.86,295.66,249.99,250.13,700.19,699.33,699.42,451.09,450.1,434.38,448.3,66.02,1.55
398,2017-04-15 02:00:00,53.05,18.56,2257.16,455.12,399.84,9.41,1.76,250.09,250.45,250.15,295.91,295.54,250.23,250.05,699.14,699.81,700.29,449.86,450.48,443.39,449.2,65.91,1.63
399,2017-04-15 03:00:00,53.05,18.56,2086.14,461.53,401.05,9.69,1.78,250.03,249.87,250.03,295.96,295.42,250.04,249.99,700.82,700.46,699.65,451.1,450.52,442.14,449.25,64.92,2.39
400,2017-04-15 04:00:00,53.05,18.56,2024.13,445.51,400.01,9.5,1.79,249.97,250.19,250.08,296.0,295.29,250.0,250.11,698.57,700.03,700.53,449.36,450.89,439.57,448.8,65.23,1.96
401,2017-04-15 05:00:00,53.05,18.56,2300.88,494.43,400.01,9.33,1.79,249.99,250.25,250.1,296.05,295.17,250.03,249.82,699.3,700.96,700.58,451.95,450.11,426.62,451.62,65.11,2.21
402,2017-04-15 06:00:00,53.05,18.57,2323.41,572.24,400.39,9.64,1.78,250.1,249.96,250.06,296.1,295.04,250.08,249.87,699.14,700.38,699.1,451.6,450.26,442.9,448.71,65.7,1.73
403,2017-04-15 07:00:00,53.32,18.85,2248.98,573.29,399.79,9.59,1.79,249.55,249.72,250.04,296.14,294.95,249.72,250.1,704.35,700.6,699.9,424.48,447.07,447.53,445.22,64.23,3.45
404,2017-04-15 08:00:00,53.32,18.85,2360.57,555.52,399.71,9.59,1.79,250.44,249.78,249.98,296.19,295.46,250.1,250.0,699.63,700.03,700.08,467.85,449.67,427.8,447.12,65.12,2.18
405,2017-04-15 09:00:00,53.32,18.85,2314.25,468.31,401.11,9.87,1.71,247.84,250.34,249.44,296.24,296.21,249.81,249.99,714.28,710.12,714.8,455.71,452.44,441.17,454.87,64.87,2.8
406,2017-04-15 10:00:00,53.32,18.85,881.57,471.8,399.49,9.38,1.71,252.88,249.77,250.71,296.29,296.96,250.45,250.16,704.63,699.18,700.8,432.82,447.75,445.15,446.94,65.33,1.79
407,2017-04-15 11:00:00,53.32,18.85,2019.62,427.53,400.11,9.36,1.66,250.27,249.97,250.19,296.33,297.71,250.17,250.08,699.11,699.17,700.13,439.4,456.48,448.03,447.09,65.0,2.18
408,2017-04-15 12:00:00,53.32,18.85,1796.2,445.13,400.86,9.71,1.72,250.0,250.33,250.15,296.38,290.64,250.22,250.19,699.76,701.63,699.14,462.85,445.24,435.08,447.48,65.66,1.63
409,2017-04-15 13:00:00,53.32,18.85,1959.17,463.83,400.03,9.52,1.74,250.06,250.21,250.01,296.43,288.38,250.02,249.89,698.7,699.25,699.57,447.4,449.37,437.34,451.17,65.31,2.08
410,2017-04-15 14:00:00,53.32,18.85,2142.38,504.72,400.38,9.3,1.78,250.09,250.04,250.21,296.47,289.12,250.04,250.16,699.87,700.41,700.11,453.34,449.67,428.75,450.94,64.84,2.27
411,2017-04-15 15:00:00,53.33,18.85,2098.69,479.97,399.94,9.49,1.78,249.92,249.96,250.22,296.52,289.85,249.94,250.1,699.23,699.48,699.29,457.95,450.57,435.04,452.32,65.11,2.67
412,2017-04-15 16:00:00,54.27,17.54,1771.5,473.88,400.01,9.5,1.78,250.1,250.31,250.05,296.57,290.59,249.64,249.91,699.45,699.65,699.83,449.36,450.39,425.78,449.06,65.43,2.45
413,2017-04-15 17:00:00,54.27,17.54,1604.74,466.22,399.75,9.37,1.77,250.11,250.34,249.96,296.61,291.33,250.03,249.9,698.45,701.09,701.8,357.15,447.41,439.56,452.78,65.57,1.95
414,2017-04-15 18:00:00,54.27,17.54,1577.46,550.46,399.66,9.29,1.78,249.99,250.22,250.06,296.66,292.06,250.13,250.05,698.56,700.93,700.23,444.35,447.67,434.35,445.29,65.08,2.78
415,2017-04-15 19:00:00,54.27,17.54,2051.63,556.55,400.63,9.58,1.77,250.06,249.94,250.09,296.71,292.8,249.89,250.02,698.72,698.97,699.11,454.04,450.57,446.31,453.23,64.37,3.15
416,2017-04-15 20:00:00,54.27,17.54,1883.56,548.52,399.71,9.54,1.79,250.09,249.99,250.05,296.75,293.54,250.15,250.21,698.86,699.97,699.68,451.62,449.82,438.45,448.98,63.65,2.62
417,2017-04-15 21:00:00,54.27,17.54,2164.37,550.09,400.61,9.46,1.8,249.94,249.93,249.93,296.8,294.28,249.75,250.06,699.33,699.92,699.49,454.16,451.65,441.17,452.06,63.94,3.8
418,2017-04-15 22:00:00,54.27,17.54,1757.43,576.34,399.01,9.74,1.8,250.0,249.9,250.02,296.85,295.01,250.16,250.03,699.62,700.04,699.58,409.86,445.17,439.1,441.57,64.97,2.26
419,2017-04-15 23:00:00,54.27,17.54,1833.73,569.35,399.62,9.72,1.79,250.16,250.25,250.19,296.89,295.75,249.88,249.96,699.96,699.72,700.11,441.95,452.55,424.39,450.11,64.35,3.66
420,2017-04-16 00:00:00,54.24,17.58,1982.86,572.5,399.61,9.48,1.8,250.07,250.49,250.08,296.94,296.49,250.22,250.53,698.45,699.89,698.38,404.6,451.47,440.84,455.38,65.11,2.47
421,2017-04-16 01:00:00,50.03,24.1,1930.28,568.06,400.09,9.64,1.79,250.04,250.17,249.93,296.99,297.22,249.83,250.05,700.27,699.93,699.65,450.7,449.7,435.32,451.65,65.08,2.47
422,2017-04-16 02:00:00,50.03,24.1,1477.31,565.24,399.57,9.66,1.79,250.21,250.24,250.16,297.03,297.96,250.1,250.25,700.98,700.2,701.07,454.11,453.03,442.92,452.24,65.53,1.89
423,2017-04-16 03:00:00,50.03,24.1,1983.81,499.11,400.9,9.85,1.72,249.83,249.9,249.95,297.08,298.7,249.99,249.9,700.69,699.82,699.64,450.86,447.77,445.04,445.86,65.76,1.18
424,2017-04-16 04:00:00,50.03,24.1,2058.4,503.13,399.83,9.39,1.75,250.02,250.16,250.09,297.13,299.44,250.04,250.07,700.24,698.78,700.11,448.39,448.78,452.06,448.02,64.9,2.17
425,2017-04-16 05:00:00,50.03,24.1,2497.43,504.91,400.34,9.91,1.77,249.91,250.32,250.03,297.17,300.17,250.15,250.14,700.14,699.71,699.92,448.82,449.92,450.3,450.32,65.77,1.31
426,2017-04-16 06:00:00,50.03,24.1,2344.93,499.57,399.7,9.95,1.77,250.02,250.44,250.04,297.22,300.91,250.1,250.14,699.51,701.45,700.6,449.85,449.67,440.57,450.38,64.01,1.32
427,2017-04-16 07:00:00,49.77,24.22,1970.51,476.62,399.87,9.57,1.78,248.36,247.65,249.81,297.27,301.65,249.89,250.17,712.56,705.02,716.55,443.6,454.57,447.14,450.65,63.97,2.98
428,2017-04-16 08:00:00,49.77,24.22,2063.69,411.83,401.25,9.77,1.67,251.65,251.2,250.5,297.32,298.07,250.45,250.3,704.93,712.01,698.98,459.13,486.75,452.44,448.04,63.72,2.76
429,2017-04-16 09:00:00,49.77,24.22,2500.49,480.55,400.73,10.12,1.74,250.01,250.57,250.0,297.36,294.74,250.09,249.96,700.27,699.68,699.88,448.72,451.13,446.65,449.96,64.6,2.6
430,2017-04-16 10:00:00,49.77,24.22,2134.81,532.1,398.4,9.9,1.74,248.23,249.77,249.89,297.41,294.79,249.84,250.07,665.69,665.87,664.69,457.23,450.72,442.41,452.92,63.05,4.83
431,2017-04-16 11:00:00,49.77,24.22,1912.65,525.5,399.68,9.47,1.74,249.83,249.57,250.22,297.46,294.83,250.0,250.17,599.91,599.38,600.24,449.19,454.78,445.85,448.42,63.29,4.76
432,2017-04-16 12:00:00,49.77,24.22,2072.83,530.95,400.2,9.56,1.76,252.31,250.14,250.23,297.5,294.88,250.41,250.07,602.29,603.86,600.44,442.49,450.01,441.44,445.72,64.53,2.87
433,2017-04-16 13:00:00,49.77,24.22,1998.21,543.99,400.22,9.65,1.76,250.12,249.35,250.02,297.55,294.93,250.0,250.06,600.54,598.78,598.94,448.81,451.67,433.82,450.5,64.43,3.34
434,2017-04-16 14:00:00,49.77,24.22,1598.91,550.64,399.47,9.38,1.75,250.21,249.97,250.04,297.6,294.98,249.99,250.04,601.72,599.45,600.58,447.56,450.49,429.7,450.63,63.72,3.18
435,2017-04-16 15:00:00,49.77,24.2,1778.35,508.82,401.73,9.25,1.72,250.19,249.73,250.03,297.64,295.02,249.76,250.13,610.78,617.38,613.26,453.68,452.38,441.55,457.55,64.52,3.02
436,2017-04-16 16:00:00,49.94,22.18,2010.7,525.46,400.45,9.47,1.74,250.05,250.25,250.11,297.69,295.07,249.94,250.1,600.1,599.46,600.01,340.09,419.75,417.38,417.16,64.86,2.76
437,2017-04-16 17:00:00,49.94,22.18,1956.15,522.61,399.68,9.57,1.74,250.03,250.06,250.02,297.74,295.12,250.08,249.99,599.18,600.09,599.62,229.65,400.36,391.05,401.81,63.96,3.52
438,2017-04-16 18:00:00,49.94,22.18,1700.86,506.87,399.46,9.28,1.72,250.03,250.09,249.98,297.78,295.17,250.06,249.95,600.58,599.5,601.23,263.23,402.04,395.63,405.24,64.74,2.77
439,2017-04-16 19:00:00,49.94,22.18,2252.36,518.29,400.26,9.44,1.74,249.82,250.14,250.0,297.83,295.21,250.07,250.15,600.63,599.82,600.47,400.25,400.12,389.75,397.89,64.99,2.34
440,2017-04-16 20:00:00,49.94,22.18,2013.98,529.06,400.46,9.75,1.75,249.8,250.14,250.08,297.88,295.26,250.04,250.2,598.68,601.55,600.24,400.86,398.78,381.58,401.49,64.35,2.38
441,2017-04-16 21:00:00,49.94,22.18,2041.31,523.12,399.93,9.63,1.75,250.06,250.12,250.11,297.92,295.31,249.92,250.14,600.76,599.22,600.81,400.21,399.96,395.14,400.64,63.08,3.82
442,2017-04-16 22:00:00,49.94,22.18,2118.29,523.39,398.79,9.62,1.75,250.09,250.05,250.06,297.97,295.36,250.09,249.89,600.13,599.72,600.39,399.79,398.94,390.37,399.09,64.72,2.42
443,2017-04-16 23:00:00,49.94,22.18,2078.67,516.92,400.26,9.72,1.74,249.97,250.24,250.03,298.02,295.4,249.94,249.98,598.81,600.63,600.4,401.26,402.14,396.27,399.43,63.35,4.09
444,2017-04-17 00:00:00,49.95,22.15,2007.96,508.96,399.68,9.46,1.74,250.08,249.82,250.08,298.06,295.45,250.15,250.15,600.52,597.96,599.35,400.9,398.53,397.88,400.06,63.56,3.28
445,2017-04-17 01:00:00,53.2,18.0,1558.84,521.97,399.52,9.37,1.74,250.07,250.62,250.06,298.11,295.5,250.05,250.51,598.96,600.01,599.78,399.53,399.99,381.43,400.21,63.49,3.44
